date,ticker,action,weight_before,weight_after,weight_change,estimated_dollars_traded,estimated_fee,long_probability,portfolio_before_trades
2025-01-02,ADBE,BUY,0.0,0.1,0.1,10000.0,10.0,0.9999998807907104,100000.0
2025-01-02,COST,BUY,0.0,0.1,0.1,10000.0,10.0,0.9999998807907104,100000.0
2025-01-02,CRM,BUY,0.0,0.1,0.1,10000.0,10.0,0.9999998807907104,100000.0
2025-01-02,CVS,BUY,0.0,0.1,0.1,10000.0,10.0,0.9999998807907104,100000.0
2025-01-02,LIN,BUY,0.0,0.1,0.1,10000.0,10.0,0.9999997615814209,100000.0
2025-01-02,MU,BUY,0.0,0.1,0.1,10000.0,10.0,0.9999998807907104,100000.0
2025-01-02,ORCL,BUY,0.0,0.1,0.1,10000.0,10.0,0.9999998807907104,100000.0
2025-01-02,SCHW,BUY,0.0,0.1,0.1,10000.0,10.0,0.9999998807907104,100000.0
2025-01-02,TMUS,BUY,0.0,0.1,0.1,10000.0,10.0,0.9999998807907104,100000.0
2025-01-02,UNH,BUY,0.0,0.1,0.1,10000.0,10.0,0.9999998807907104,100000.0
2025-02-03,ADBE,SELL,0.09171915274606493,0.0,-0.09171915274606493,9935.632791324544,9.935632791324544,0.9999892711639404,108326.69615726272
2025-02-03,AMD,BUY,0.0,0.1,0.1,10832.669615726272,10.832669615726273,0.9999995231628418,108326.69615726272
2025-02-03,AVGO,BUY,0.0,0.1,0.1,10832.669615726272,10.832669615726273,0.9999997615814209,108326.69615726272
2025-02-03,COST,SELL,0.10195390905986344,0.0,-0.10195390905986344,11044.330128773023,11.044330128773023,0.9833295941352844,108326.69615726272
2025-02-03,CRM,BUY,0.09461399762411755,0.1,0.005386002375882451,583.4478428745134,0.5834478428745135,0.9999990463256836,108326.69615726272
2025-02-03,CVS,SELL,0.11816695581527667,0.0,-0.11816695581527667,12800.635918430165,12.800635918430165,0.9998542070388794,108326.69615726272
2025-02-03,DHR,BUY,0.0,0.1,0.1,10832.669615726272,10.832669615726273,0.9999996423721313,108326.69615726272
2025-02-03,LIN,SELL,0.10113652279823304,0.0,-0.10113652279823304,10955.785375566265,10.955785375566265,0.9918344020843506,108326.69615726272
2025-02-03,LMT,BUY,0.0,0.1,0.1,10832.669615726272,10.832669615726273,0.9999996423721313,108326.69615726272
2025-02-03,MU,BUY,0.09495609555017019,0.1,0.005043904449829814,546.3895047829797,0.5463895047829797,0.9999998807907104,108326.69615726272
2025-02-03,NVDA,BUY,0.0,0.1,0.1,10832.669615726272,10.832669615726273,0.9999998807907104,108326.69615726272
2025-02-03,ORCL,BUY,0.09387871953229683,0.1,0.006121280467703175,663.0980893182689,0.6630980893182689,0.9999997615814209,108326.69615726272
2025-02-03,SCHW,SELL,0.10334902392692297,0.0,-0.10334902392692297,11195.458313081459,11.19545831308146,0.9999567270278931,108326.69615726272
2025-02-03,TMUS,SELL,0.10002200308671057,0.0,-0.10002200308671057,10835.053137414889,10.835053137414889,0.9996486902236938,108326.69615726272
2025-02-03,TSLA,BUY,0.0,0.1,0.1,10832.669615726272,10.832669615726273,0.9999997615814209,108326.69615726272
2025-02-03,UNH,SELL,0.1002036198603439,0.0,-0.1002036198603439,10854.72708246933,10.85472708246933,0.9999978542327881,108326.69615726272
2025-02-03,UPS,BUY,0.0,0.1,0.1,10832.669615726272,10.832669615726273,0.9999996423721313,108326.69615726272
2025-03-04,ACN,BUY,0.0,0.1,0.1,10016.156227857537,10.016156227857536,0.9999998807907104,100161.56227857537
